battle_url,location
https://en.wikipedia.org/wiki/Battle_of_Taranto,"Taranto, Italy40°27′4″N 17°12′27″E﻿ / ﻿40.45111°N 17.20750°E﻿ / 40.45111; 17.20750"
https://en.wikipedia.org/wiki/Battle_of_Cape_Spartivento,"Mediterranean Sea, near Sardinia, Italy38°25′39″N 8°51′57″E﻿ / ﻿38.42750°N 8.86583°E﻿ / 38.42750; 8.86583"
https://en.wikipedia.org/wiki/Battle_of_Pindus,Pindus Mountains40°05′20″N 20°55′31″E﻿ / ﻿40.08889°N 20.92528°E﻿ / 40.08889; 20.92528
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Battle_of_Agordat_(1941),"Agordat, Eritrea Governorate, Italian East Africa15°32′55″N 37°53′12″E﻿ / ﻿15.54861°N 37.88667°E﻿ / 15.54861; 37.88667"
https://en.wikipedia.org/wiki/Battle_of_Keren,"Keren, Eritrea Governorate, Italian East Africa15°46′36″N 38°27′4″E﻿ / ﻿15.77667°N 38.45111°E﻿ / 15.77667; 38.45111"
https://en.wikipedia.org/wiki/Battle_of_Beda_Fomm,"Beda Fomm, Libya31°14′28″N 20°18′31″E﻿ / ﻿31.24111°N 20.30861°E﻿ / 31.24111; 20.30861"
https://en.wikipedia.org/wiki/Second_Sino-Japanese_war,"Mainland China
Indochina
Burma"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Invasion_of_Yugoslavia,Yugoslavia
https://en.wikipedia.org/wiki/Battle_of_Greece,Greece and southern Albania
https://en.wikipedia.org/wiki/Siege_of_Tobruk,"Tobruk, Libya32°04′34″N 23°57′41″E﻿ / ﻿32.07611°N 23.96139°E﻿ / 32.07611; 23.96139"
https://en.wikipedia.org/wiki/Battle_of_Vevi_(1941),"Vevi, Greece"
https://en.wikipedia.org/wiki/Battle_of_Tempe_Gorge,"Tempe Gorge, Greece"
https://en.wikipedia.org/wiki/Battle_of_Thermopylae_(1941),"Thermopylae, Greece"
https://en.wikipedia.org/wiki/Battle_of_the_Corinth_Canal,"Corinth Canal, Greece"
https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,"Mainland China
Indochina
Burma"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Battle_of_Rethymno,"Rethymno, Crete35°22′12″N 24°31′12″E﻿ / ﻿35.37000°N 24.52000°E﻿ / 35.37000; 24.52000"
https://en.wikipedia.org/wiki/Battle_of_Crete,"Crete, Greece35°30′0″N 24°3′40″E﻿ / ﻿35.50000°N 24.06111°E﻿ / 35.50000; 24.06111"
https://en.wikipedia.org/wiki/Battle_of_Denmark_Strait,Denmark Strait
https://en.wikipedia.org/wiki/Last_battle_of_Bismarck,"Atlantic Ocean, west of Brest"
https://en.wikipedia.org/wiki/Battle_of_42nd_Street,"South-east of Chania, Crete"
https://en.wikipedia.org/wiki/Battle_of_the_Litani_River,French Lebanon
https://en.wikipedia.org/wiki/Battle_of_Jezzine_(1941),"Jezzine, French Lebanon"
https://en.wikipedia.org/wiki/Battle_of_Sidon_(1941),"Sidon, French Lebanon33°33′38″N 35°23′53″E﻿ / ﻿33.56056°N 35.39806°E﻿ / 33.56056; 35.39806"
https://en.wikipedia.org/wiki/Battle_of_Kissou%C3%A9,"Kissoué, Syria"
https://en.wikipedia.org/wiki/Battle_of_Merdjayoun,"Marjayoun, French Lebanon"
https://en.wikipedia.org/wiki/Operation_Barbarossa,Central EuropeNortheast EuropeEastern EuropeMainly the Soviet Union
https://en.wikipedia.org/wiki/Battle_of_Bia%C5%82ystok-Minsk,"Byelorussian Soviet Socialist Republic, Soviet Union"
https://en.wikipedia.org/wiki/Battle_of_Raseiniai,"Raseiniai, Lithuania"
https://en.wikipedia.org/wiki/Raid_on_Constan%C8%9Ba,"Constanța, Romania"
https://en.wikipedia.org/wiki/Battle_of_Brody_(1941),"Brody, Ukrainian SSR, Soviet Union"
https://en.wikipedia.org/wiki/Battle_of_Damour,"Damour, French Lebanon"
https://en.wikipedia.org/wiki/Battle_of_Smolensk_(1941),"Smolensk (Russian SFSR) vicinity, Soviet Union54°46′58″N 32°02′43″E﻿ / ﻿54.78278°N 32.04528°E﻿ / 54.78278; 32.04528"
https://en.wikipedia.org/wiki/Battle_of_Kiev_(1941),"East and south of Kiev, Ukrainian SSR, Soviet Union"
https://en.wikipedia.org/wiki/Battle_of_Beirut_(1941),"Beirut, French Lebanon"
https://en.wikipedia.org/wiki/Battle_of_Uman,"Uman, Ukraine"
https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,"Mainland China
Indochina
Burma"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Battle_of_the_Sea_of_Azov,Sea of Azov
https://en.wikipedia.org/wiki/Battle_at_Borodino_Field,"Borodino, Russian SFSR55°30′31″N 35°49′16″E﻿ / ﻿55.50861°N 35.82111°E﻿ / 55.50861; 35.82111"
https://en.wikipedia.org/wiki/Battle_of_Rostov_(1941),"Rostov-on-Don region, USSR"
https://en.wikipedia.org/wiki/Battle_of_Kota_Bharu,"Kota Bharu, Malaya"
https://en.wikipedia.org/wiki/Battle_of_Prachuab_Khirikhan,"Prachuap Khiri Khan, Thailand11°47′12″N 99°48′42″E﻿ / ﻿11.786574°N 99.811695°E﻿ / 11.786574; 99.811695"
https://en.wikipedia.org/wiki/Battle_of_Wake_Island,"Wake Island, U.S. territory"
https://en.wikipedia.org/wiki/Battle_of_Hong_Kong,British Hong Kong
https://en.wikipedia.org/wiki/Battle_of_Malaya,Malaya
https://en.wikipedia.org/wiki/Battle_of_the_Philippines_(1941%E2%80%9342),Commonwealth of the Philippines
https://en.wikipedia.org/wiki/Sinking_of_Prince_of_Wales_and_Repulse,South China Sea03°33′36″N 104°28′42″E﻿ / ﻿3.56000°N 104.47833°E﻿ / 3.56000; 104.47833
https://en.wikipedia.org/wiki/Battle_of_Jitra,"Jitra, Malaya06°16′05″N 100°25′18″E﻿ / ﻿6.26806°N 100.42167°E﻿ / 6.26806; 100.42167"
https://en.wikipedia.org/wiki/Battle_of_Cape_Bon_(1941),"Off Cape Bon, Mediterranean Sea36°45′N 10°45′E﻿ / ﻿36.750°N 10.750°E﻿ / 36.750; 10.750"
https://en.wikipedia.org/wiki/First_Battle_of_Sirte,"Gulf of Sidra, Mediterranean Sea34°8′4″N 17°57′5″E﻿ / ﻿34.13444°N 17.95139°E﻿ / 34.13444; 17.95139"
https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,"Mainland China
Indochina
Burma"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Battle_of_Kampar,"Kampar, Malaya"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Battle_of_Slim_River,"Slim River, British Malaya"
https://en.wikipedia.org/wiki/Battles_of_Rzhev,"Rzhev and Velikie Luki salients, Russian SFSR56°15′00″N 34°19′00″E﻿ / ﻿56.25°N 34.316667°E﻿ / 56.25; 34.316667"
https://en.wikipedia.org/wiki/Battle_of_Dra%C5%BEgo%C5%A1e,"Dražgoše, Nazi Germany (present-day Slovenia)46°15′7.61″N 14°10′38″E﻿ / ﻿46.2521139°N 14.17722°E﻿ / 46.2521139; 14.17722"
https://en.wikipedia.org/wiki/Battle_of_Tarakan_(1942),"Tarakan Island, Dutch East Indies"
https://en.wikipedia.org/wiki/Battle_of_Manado,"Manado, Celebes Island"
https://en.wikipedia.org/wiki/Battle_of_Gemas,"Sungei Gemencheh, Negeri Sembilan, Malaya"
https://en.wikipedia.org/wiki/Battle_of_Muar,"Muar, Malaya"
https://en.wikipedia.org/wiki/Battle_of_Moscow,"Moscow Oblast, Russian SFSR, USSR"
https://en.wikipedia.org/wiki/Barvenkovo-Lozovaya_offensive,"North-Eastern Ukraine, near Barvinkove"
https://en.wikipedia.org/wiki/Naval_Battle_of_Balikpapan,"Balikpapan, Dutch East Indies"
https://en.wikipedia.org/wiki/Battle_of_Rabaul_(1942),"Rabaul, New BritainTerritory of New Guinea"
https://en.wikipedia.org/wiki/Battle_off_Endau,"off Endau, Malaya"
https://en.wikipedia.org/wiki/Battle_of_Ambon,"Ambon, Moluccas"
https://en.wikipedia.org/wiki/Battle_of_Port_Moresby,"Port Moresby airspace, Territory of Papua09°28′53.57″S 147°11′24.87″E﻿ / ﻿9.4815472°S 147.1902417°E﻿ / -9.4815472; 147.1902417"
https://en.wikipedia.org/wiki/Battle_of_Makassar_Strait,"Java Sea, Dutch East Indies"
https://en.wikipedia.org/wiki/Battle_of_the_Java_Sea,"Java Sea, Dutch East Indies"
https://en.wikipedia.org/wiki/Battle_of_Singapore,"Singapore, Straits Settlements1°21′09″N 103°46′08″E﻿ / ﻿1.3526062°N 103.7689255°E﻿ / 1.3526062; 103.7689255"
https://en.wikipedia.org/wiki/Battle_of_Kranji,"Kranji, Singapore, Straits Settlements1°26′21″N 103°44′15″E﻿ / ﻿1.439255°N 103.737601°E﻿ / 1.439255; 103.737601"
https://en.wikipedia.org/wiki/Battle_of_Bukit_Timah,"Bukit Batok, Bukit Panjang and Bukit Timah, Singapore1°20′55″N 103°46′37″E﻿ / ﻿1.348689873°N 103.777022°E﻿ / 1.348689873; 103.777022"
https://en.wikipedia.org/wiki/Battle_of_Palembang,"Palembang, southern part of Sumatra Island, Dutch East Indies"
https://en.wikipedia.org/wiki/Battle_of_Badung_Strait,Badung Strait off Bali in the Dutch East Indies
https://en.wikipedia.org/wiki/Bombing_of_Darwin,"Darwin, Northern Territory, Australia12°28′30″S 130°51′00″E﻿ / ﻿12.47500°S 130.85000°E﻿ / -12.47500; 130.85000"
https://en.wikipedia.org/wiki/Battle_of_Timor,Timor
https://en.wikipedia.org/wiki/Battle_of_Sunda_Strait,"Sunda Strait, Dutch East Indies"
https://en.wikipedia.org/wiki/Battle_of_Java,"Java, Dutch East Indies"
https://en.wikipedia.org/wiki/Battle_of_Leuwiliang,"Leuwiliang, West Java"
https://en.wikipedia.org/wiki/Invasion_of_Buka_and_Bougainville,"6°8′S 155°18′E﻿ / ﻿6.133°S 155.300°E﻿ / -6.133; 155.300Buka and Bougainville Islands, Territory of New Guinea (geographically part of theSolomon Islands)"
https://en.wikipedia.org/wiki/Battle_of_Toungoo,"Toungoo, Burma"
https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,"Mainland China
Indochina
Burma"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Japanese_Raids_into_Indian_Ocean,Indian Ocean and British Ceylon
https://en.wikipedia.org/wiki/Battle_of_Yenangyaung,"Yenangyaung, Burma"
https://en.wikipedia.org/wiki/Battle_of_Nanos,"Nanos, Slovene Littoral"
https://en.wikipedia.org/wiki/Doolittle_Raid,Greater Tokyo Area and other Japanese cities
https://en.wikipedia.org/wiki/Battle_of_Zhejiang-Jiangxi,"Vicinity of Zhejiang, Jiangxi"
https://en.wikipedia.org/wiki/Battle_of_the_St._Lawrence,"Gulf of St. Lawrence, St. Lawrence River"
https://en.wikipedia.org/wiki/Battle_of_the_Coral_Sea,"Coral Sea, between Australia, New Guinea, and the Solomon Islands"
https://en.wikipedia.org/wiki/Battle_of_Corregidor,"Corregidor island in Manila Bay, Luzon Island, Philippines"
https://en.wikipedia.org/wiki/Second_Battle_of_Kharkov,"Izium/ Barvenkovo area, Kharkov Oblast, Ukrainian SSR, Soviet Union"
https://en.wikipedia.org/wiki/Battle_of_Bir_Hakeim,"Bir Hakeim, Italian Libya31°35′37.93″N 23°28′47.16″E﻿ / ﻿31.5938694°N 23.4797667°E﻿ / 31.5938694; 23.4797667"
https://en.wikipedia.org/wiki/Battle_of_Gazala,"Gazala, near Tobruk, Libya31°57′N 23°27′E﻿ / ﻿31.950°N 23.450°E﻿ / 31.950; 23.450"
https://en.wikipedia.org/wiki/Operation_Anthropoid,"Prague, Protectorate of Bohemia and Moravia"
https://en.wikipedia.org/wiki/Attack_on_Sydney_Harbour,"Sydney Harbour, Australia33°51′30″S 151°14′00″E﻿ / ﻿33.85833°S 151.23333°E﻿ / -33.85833; 151.23333"
https://en.wikipedia.org/wiki/Battle_of_Midway,Midway Atoll30°N 178°W﻿ / ﻿30°N 178°W﻿ / 30; -178
https://en.wikipedia.org/wiki/Battle_of_Pantelleria_(1942),"Western Mediterranean, towards Malta36°12′0″N 11°38′0″E﻿ / ﻿36.20000°N 11.63333°E﻿ / 36.20000; 11.63333"
https://en.wikipedia.org/wiki/Convoy_PQ_17,Arctic Ocean
https://en.wikipedia.org/wiki/Battle_of_Voronezh_(1942),"Voronezh, Russian SFSR"
https://en.wikipedia.org/wiki/First_Battle_of_El_Alamein,"El Alamein, British-occupied Egypt30°50′29″N 28°56′34″E﻿ / ﻿30.84139°N 28.94278°E﻿ / 30.84139; 28.94278"
https://en.wikipedia.org/wiki/Raid_on_Heath%27s_Farm,"Lae, Territory of New Guinea"
https://en.wikipedia.org/wiki/Battle_of_Sevastopol,"Sevastopol, Russian SFSR, Soviet Union44°36′17″N 33°32′28″E﻿ / ﻿44.60472°N 33.54111°E﻿ / 44.60472; 33.54111"
https://en.wikipedia.org/wiki/Battle_of_Stalingrad,"Stalingrad, Russian SFSR, Soviet Union48°42′N 44°31′E﻿ / ﻿48.700°N 44.517°E﻿ / 48.700; 44.517"
https://en.wikipedia.org/wiki/Invasion_of_Buna%E2%80%93Gona,"Buna–Gona area, Oro Province, Territory of Papua8°39′S 148°22′E﻿ / ﻿8.650°S 148.367°E﻿ / -8.650; 148.367"
https://en.wikipedia.org/wiki/Kokoda_Track_campaign,Territory of Papua
https://en.wikipedia.org/wiki/Battle_of_Guadalcanal,"Guadalcanal, British Solomon Islands9°26′44″S 160°01′13″E﻿ / ﻿9.44556°S 160.02028°E﻿ / -9.44556; 160.02028"
https://en.wikipedia.org/wiki/Battle_of_Kokoda,Territory of Papua8°52′51.1″S 147°44′02.5″E﻿ / ﻿8.880861°S 147.734028°E﻿ / -8.880861; 147.734028
https://en.wikipedia.org/wiki/Battle_of_Savo_Island,"Off Savo Island, Pacific Ocean  9°8′S 159°49′E﻿ / ﻿9.133°S 159.817°E﻿ / -9.133; 159.817"
https://en.wikipedia.org/wiki/Battle_of_Dieppe,"Dieppe, France49°56′00″N 1°05′00″E﻿ / ﻿49.9333°N 1.0833°E﻿ / 49.9333; 1.0833"
https://en.wikipedia.org/wiki/Battle_of_the_Eastern_Solomons,"North of Santa Isabel, Solomon Islands"
https://en.wikipedia.org/wiki/Battle_of_Milne_Bay,"Milne Bay, Territory of Papua"
https://en.wikipedia.org/wiki/Battle_of_Isurava,"Isurava, Territory of Papua8°59′10.4″S 147°44′08.0″E﻿ / ﻿8.986222°S 147.735556°E﻿ / -8.986222; 147.735556"
https://en.wikipedia.org/wiki/Battle_of_Alam_Halfa,"Near El Alamein, Egypt30°40′N 29°10′E﻿ / ﻿30.667°N 29.167°E﻿ / 30.667; 29.167"
https://en.wikipedia.org/wiki/First_Battle_of_Eora_Creek_%E2%80%93_Templeton%27s_Crossing,Territory of Papua9°02′00″S 147°44′14″E﻿ / ﻿9.0334205°S 147.7372547°E﻿ / -9.0334205; 147.7372547
https://en.wikipedia.org/wiki/Battle_of_Mission_Ridge_%E2%80%93_Brigade_Hill,Territory of Papua9°09′26.8″S 147°39′44.9″E﻿ / ﻿9.157444°S 147.662472°E﻿ / -9.157444; 147.662472
https://en.wikipedia.org/wiki/Battle_of_Ioribaiwa,Territory of Papua9°18′26″S 147°33′34″E﻿ / ﻿9.3070846°S 147.5595188°E﻿ / -9.3070846; 147.5595188
https://en.wikipedia.org/wiki/Battle_of_Vi%C5%A1egrad,"Višegrad, Independent State of Croatia (modern-day Bosnia and Herzegovina)"
https://en.wikipedia.org/wiki/Battle_of_Cape_Esperance,"Near Cape Esperance and Savo Island, Guadalcanal9°6′S 159°39′E﻿ / ﻿9.100°S 159.650°E﻿ / -9.100; 159.650"
https://en.wikipedia.org/wiki/Second_Battle_of_Eora_Creek_%E2%80%93_Templeton%27s_Crossing,Territory of Papua9°02′00″S 147°44′14″E﻿ / ﻿9.0334205°S 147.7372547°E﻿ / -9.0334205; 147.7372547
https://en.wikipedia.org/wiki/Battle_of_Goodenough_Island,"Goodenough Island, Territory of Papua09°20′25″S 150°16′03″E﻿ / ﻿9.34028°S 150.26750°E﻿ / -9.34028; 150.26750"
https://en.wikipedia.org/wiki/Second_Battle_of_El_Alamein,"El Alamein, Egypt30°50′30″N 28°56′33″E﻿ / ﻿30.84167°N 28.94250°E﻿ / 30.84167; 28.94250"
https://en.wikipedia.org/wiki/Battle_of_the_Santa_Cruz_Islands,"Off the Santa Cruz Islands, Pacific Ocean8°S 164°E﻿ / ﻿8°S 164°E﻿ / -8; 164"
https://en.wikipedia.org/wiki/Battle_of_Oivi%E2%80%93Gorari,Territory of Papua8°55′23″S 147°52′21″E﻿ / ﻿8.9230947°S 147.8726133°E﻿ / -8.9230947; 147.8726133
https://en.wikipedia.org/wiki/Operation_Torch,"French Morocco, French Algeria"
https://en.wikipedia.org/wiki/Naval_Battle_of_Guadalcanal,"Guadalcanal, Solomon Islands9°11′10″S 159°53′42″E﻿ / ﻿9.18611°S 159.89500°E﻿ / -9.18611; 159.89500"
https://en.wikipedia.org/wiki/Battle_of_Buna%E2%80%93Gona,"Buna-Gona, Territory of Papua8°39′S 148°21′E﻿ / ﻿8.650°S 148.350°E﻿ / -8.650; 148.350"
https://en.wikipedia.org/wiki/Battle_of_Velikiye_Luki,"Velikiye Luki, Russian SFSR, Soviet Union"
https://en.wikipedia.org/wiki/Battle_of_Tassafaronga,"Off Tassafaronga, Pacific Ocean"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Battle_of_Neretva,"West Bosnia, and then vicinity of the Neretva river, Herzegovina, occupied Yugoslavia"
https://en.wikipedia.org/wiki/Battle_of_Rennell_Island,"Rennell Island, Solomon Islands, Pacific Ocean"
https://en.wikipedia.org/wiki/Battle_of_Wau,"Wau, Territory of New Guinea"
https://en.wikipedia.org/wiki/Battle_of_the_Kasserine_Pass,"Kasserine Pass, Kasserine, Tunisia35°15′35″N 8°44′33″E﻿ / ﻿35.2596°N 8.7424°E﻿ / 35.2596; 8.7424"
https://en.wikipedia.org/wiki/Third_Battle_of_Kharkov,"Kharkov, Ukrainian SSR, Soviet Union49°58′0″N 36°19′0″E﻿ / ﻿49.96667°N 36.31667°E﻿ / 49.96667; 36.31667"
https://en.wikipedia.org/wiki/Battle_of_the_Bismarck_Sea,"Bismarck Sea, in the vicinity of Lae"
https://en.wikipedia.org/wiki/Battle_of_Blackett_Strait,"Blackett Strait, Solomon Islands"
https://en.wikipedia.org/wiki/Battle_of_the_Komandorski_Islands,off Komandorski Islands
https://en.wikipedia.org/wiki/Warsaw_Ghetto_Uprising,"Warsaw Ghetto, General Government (present-day Poland)52°14′46″N 20°59′45″E﻿ / ﻿52.24611°N 20.99583°E﻿ / 52.24611; 20.99583"
https://en.wikipedia.org/wiki/Operation_Vengeance,"near Panguna, Bougainville, Territory of New Guinea"
https://en.wikipedia.org/wiki/Battle_of_Mubo,Territory of New Guinea05°30′S 141°00′E﻿ / ﻿5.500°S 141.000°E﻿ / -5.500; 141.000
https://en.wikipedia.org/wiki/Battle_of_Bobdubi,Territory of New Guinea05°30′S 141°00′E﻿ / ﻿5.500°S 141.000°E﻿ / -5.500; 141.000
https://en.wikipedia.org/wiki/Raid_on_Darwin_(2_May_1943),"Darwin, Northern Territory"
https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,"Mainland China
Indochina
Burma"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Battle_of_Lababia_Ridge,Territory of New Guinea07°13′00″S 147°01′00″E﻿ / ﻿7.21667°S 147.01667°E﻿ / -7.21667; 147.01667
https://en.wikipedia.org/wiki/Battle_of_New_Georgia,"New Georgia Islands, Solomon Islands"
https://en.wikipedia.org/wiki/Landing_at_Nassau_Bay,"Nassau Bay area, Morobe Province, Territory of New Guinea"
https://en.wikipedia.org/wiki/Battle_of_Kursk,"Kursk, Kursk Oblast, Russian SFSR, Soviet Union51°42′N 36°06′E﻿ / ﻿51.7°N 36.1°E﻿ / 51.7; 36.1"
https://en.wikipedia.org/wiki/Battle_of_Kula_Gulf,"Kolombangara, Solomon Islands"
https://en.wikipedia.org/wiki/Battle_of_Enogai,"New Georgia, Solomon Islands"
https://en.wikipedia.org/wiki/Battle_of_Kolombangara,Kolombangara in the Solomon Islands
https://en.wikipedia.org/wiki/Battle_of_Mount_Tambu,Territory of New Guinea07°09′00″S 147°02′00″E﻿ / ﻿7.15000°S 147.03333°E﻿ / -7.15000; 147.03333
https://en.wikipedia.org/wiki/Battle_of_Bairoko,"New Georgia, Solomon Islands"
https://en.wikipedia.org/wiki/Battle_of_Roosevelt_Ridge,Territory of New Guinea05°30′S 141°00′E﻿ / ﻿5.500°S 141.000°E﻿ / -5.500; 141.000
https://en.wikipedia.org/wiki/Battle_of_Munda_Point,"New Georgia, Solomon Islands"
https://en.wikipedia.org/wiki/Battle_of_Centuripe,"Centuripe, Sicily37°37′N 14°44′E﻿ / ﻿37.617°N 14.733°E﻿ / 37.617; 14.733"
https://en.wikipedia.org/wiki/Battle_of_Vella_Gulf,Near Kolombangara in the Solomon Islands7°54′S 156°49′E﻿ / ﻿7.90°S 156.82°E﻿ / -7.90; 156.82
https://en.wikipedia.org/wiki/Smolensk_operation,"Smolensk region, Soviet Union"
https://en.wikipedia.org/wiki/Battle_of_the_Aleutian_Islands,"Aleutian Islands, Alaska, United States52°49′57″N 173°04′21″E﻿ / ﻿52.83250°N 173.07250°E﻿ / 52.83250; 173.07250"
https://en.wikipedia.org/wiki/Battle_of_Vella_Lavella_(land),Vella Lavella in the Solomon Islands7°44′S 156°38′E﻿ / ﻿7.733°S 156.633°E﻿ / -7.733; 156.633
https://en.wikipedia.org/wiki/Battle_off_Horaniu,Near Vella Lavella in the Solomon Islands
https://en.wikipedia.org/wiki/Fourth_Battle_of_Kharkov,"Kharkov region, Ukrainian SSR, Soviet Union"
https://en.wikipedia.org/wiki/Battle_of_the_Dnieper,"Dnieper River, Soviet Union"
https://en.wikipedia.org/wiki/Battle_of_Arundel_Island,"New Georgia, Solomon Islands"
https://en.wikipedia.org/wiki/Landing_at_Lae,"Lae area, Morobe Province, Territory of New Guinea06°44′00″S 147°00′00″E﻿ / ﻿6.73333°S 147.00000°E﻿ / -6.73333; 147.00000"
https://en.wikipedia.org/wiki/Landing_at_Nadzab,"6°33′S 146°42′E﻿ / ﻿6.550°S 146.700°E﻿ / -6.550; 146.700 Nadzab, Morobe Province, Territory of New Guinea"
https://en.wikipedia.org/wiki/Battle_of_Castle_Turjak,"Turjak Castle, Province of Ljubljana(now Slovenia)45°52′36″N 14°36′28″E﻿ / ﻿45.8767°N 14.6079°E﻿ / 45.8767; 14.6079"
https://en.wikipedia.org/wiki/Battle_of_Kaiapit,"Kaiapit, Territory of New Guinea06°16′00″S 146°14′52″E﻿ / ﻿6.26667°S 146.24778°E﻿ / -6.26667; 146.24778﻿ (Kaiapit airstrip)"
https://en.wikipedia.org/wiki/Battle_of_Dumpu,"Dumpu, Territory of New Guinea"
https://en.wikipedia.org/wiki/Battle_of_Finschhafen,"Finschhafen area, Morobe Province, Territory of New Guinea6°36′S 147°51′E﻿ / ﻿6.600°S 147.850°E﻿ / -6.600; 147.850"
https://en.wikipedia.org/wiki/Battle_of_Leros,"Leros Island, Aegean Sea37°7′55″N 26°51′10″E﻿ / ﻿37.13194°N 26.85278°E﻿ / 37.13194; 26.85278"
https://en.wikipedia.org/wiki/Naval_Battle_of_Vella_Lavella,Vella Lavella in the Solomon Islands
https://en.wikipedia.org/wiki/Battle_of_John%27s_Knoll%E2%80%93Trevor%27s_Ridge,"Finisterre Range, Territory of New Guinea6°S 147°E﻿ / ﻿6°S 147°E﻿ / -6; 147"
https://en.wikipedia.org/wiki/Battle_of_Lenino,"Lenino, Byelorussian SSR, Soviet Union54°24′41″N 31°07′22″E﻿ / ﻿54.4114°N 31.1228°E﻿ / 54.4114; 31.1228"
https://en.wikipedia.org/wiki/Raid_on_Schweinfurt,"Schweinfurt, Nazi Germany"
https://en.wikipedia.org/wiki/Battle_of_the_Treasury_Islands,Treasury Islands in the Solomon Islands
https://en.wikipedia.org/wiki/Battle_of_Empress_Augusta_Bay,"Empress Augusta Bay, Bougainville, Territory of New Guinea6°24′S 155°9′E﻿ / ﻿6.400°S 155.150°E﻿ / -6.400; 155.150"
https://en.wikipedia.org/wiki/Landings_at_Cape_Torokina,"Bougainville, Solomon Islands6°14′06″S 155°02′06″E﻿ / ﻿6.235°S 155.035°E﻿ / -6.235; 155.035"
https://en.wikipedia.org/wiki/Bombing_of_Rabaul_(November_1943),Rabaul on New Britain in the Bismarck Archipelago
https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,"Mainland China
Indochina
Burma"
https://en.wikipedia.org/wiki/World_War_II,"Major theatres: 
Europe
Pacific
Atlantic
Indian Ocean
South-East Asia
China
Japan
Middle East
Mediterranean
North Africa
Horn of Africa
Central Africa
Australia
Caribbean
North and South America"
https://en.wikipedia.org/wiki/Battle_for_Piva_Trail,Bougainville Island
https://en.wikipedia.org/wiki/Battle_of_Sattelberg,"Huon Peninsula, New Guinea06°29′11″S 147°46′00″E﻿ / ﻿6.48639°S 147.76667°E﻿ / -6.48639; 147.76667"
https://en.wikipedia.org/wiki/Battle_of_Tarawa,"Betio Island, Tarawa Atoll, Gilbert Islands (now part of Kiribati)"
https://en.wikipedia.org/wiki/Battle_of_Makin,"Makin Atoll, Gilbert Islands3°04′12″N 172°47′20″E﻿ / ﻿3.0700°N 172.7890°E﻿ / 3.0700; 172.7890"
https://en.wikipedia.org/wiki/Battle_of_Cape_St._George,"Near Buka Island, north of Bougainville"
https://en.wikipedia.org/wiki/Battle_of_Wareo,"Wareo, Territory of New Guinea"
https://en.wikipedia.org/wiki/Battle_for_Monte_la_Difensa,"Hill 960, Italy41°22′59.88″N 13°55′59.77″E﻿ / ﻿41.3833000°N 13.9332694°E﻿ / 41.3833000; 13.9332694"
